 "Trigger_Waveform" , "Rise_Time" , "Dwell_Time" , "Fall_Time" , "Echo_Time" , "Final_Rise_Time" , "Max_Voltage_Amplitude" , "Min_Voltage_Amplitude" , "Period" , "Idle_Voltage" , "Amplitude" , "Waveform_Type" , "nozzle" , "Nozzle_Temp" , "Droplet_Ejected" , "Droplet_Visible" , "Droplet_Tail" , "Droplet_Satellites" , "Droplet_T1" , "Droplet_T2" , "Droplet_Diameter" , "Droplet_Velocity" , "Droplet_Distance_Traveled" , "Ink" ,
 "TR-86" , "2" , "40" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "85.7" ,  ,  , "DI Water" ,
 "TR-89" , "2" , "40" , "2" ,  ,  , "40" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "87.3" ,  ,  , "DI Water" ,
 "TR-96" , "2" , "10" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "91.9" ,  ,  , "DI Water" ,
 "TR-97" , "2" , "10" , "2" ,  ,  , "30" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "91.9" ,  ,  , "DI Water" ,
 "TR-114" , "2" , "10" , "4" , "10" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-104" , "2" , "20" , "4" , "20" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "110.2" ,  ,  , "DI Water" ,
 "TR-109" , "2" , "40" , "4" , "40" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "89.6" ,  ,  , "DI Water" ,
 "TR-33" ,  ,  ,  ,  ,  , "10" , "-10" , "100" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-33" ,  ,  ,  ,  ,  , "10" , "-10" , "100" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-50" ,  ,  ,  ,  ,  , "10" , "-10" , "125" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-50" ,  ,  ,  ,  ,  , "10" , "-10" , "125" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-68" ,  ,  ,  ,  ,  , "10" , "-10" , "200" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-68" ,  ,  ,  ,  ,  , "10" , "-10" , "200" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-41" ,  ,  ,  ,  ,  , "10" , "-10" , "50" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-41" ,  ,  ,  ,  ,  , "10" , "-10" , "50" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-59" ,  ,  ,  ,  ,  , "10" , "-10" , "75" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-59" ,  ,  ,  ,  ,  , "10" , "-10" , "75" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-34" ,  ,  ,  ,  ,  , "20" , "-20" , "100" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-34" ,  ,  ,  ,  ,  , "20" , "-20" , "100" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-51" ,  ,  ,  ,  ,  , "20" , "-20" , "125" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-51" ,  ,  ,  ,  ,  , "20" , "-20" , "125" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-69" ,  ,  ,  ,  ,  , "20" , "-20" , "200" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-69" ,  ,  ,  ,  ,  , "20" , "-20" , "200" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-42" ,  ,  ,  ,  ,  , "20" , "-20" , "50" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-42" ,  ,  ,  ,  ,  , "20" , "-20" , "50" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-60" ,  ,  ,  ,  ,  , "20" , "-20" , "75" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-60" ,  ,  ,  ,  ,  , "20" , "-20" , "75" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-52" ,  ,  ,  ,  ,  , "30" , "-30" , "125" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-70" ,  ,  ,  ,  ,  , "30" , "-30" , "200" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-70" ,  ,  ,  ,  ,  , "30" , "-30" , "200" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "101.12" ,  ,  , "TangoBlack" ,
 "TR-52" ,  ,  ,  ,  ,  , "30" , "-30" , "125" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "131.63" ,  ,  , "TangoBlack" ,
 "TR-43" ,  ,  ,  ,  ,  , "30" , "-30" , "50" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.02" ,  ,  , "TangoBlack" ,
 "TR-61" ,  ,  ,  ,  ,  , "30" , "-30" , "75" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "134.0" ,  ,  , "TangoBlack" ,
 "TR-43" ,  ,  ,  ,  ,  , "30" , "-30" , "50" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "135.17" ,  ,  , "TangoBlack" ,
 "TR-61" ,  ,  ,  ,  ,  , "30" , "-30" , "75" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "137.75" ,  ,  , "TangoBlack" ,
 "TR-35" ,  ,  ,  ,  ,  , "40" , "-40" , "100" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-71" ,  ,  ,  ,  ,  , "40" , "-40" , "200" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-44" ,  ,  ,  ,  ,  , "40" , "-40" , "50" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "111.57" ,  ,  , "TangoBlack" ,
 "TR-35" ,  ,  ,  ,  ,  , "40" , "-40" , "100" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "131.62" ,  ,  , "TangoBlack" ,
 "TR-62" ,  ,  ,  ,  ,  , "40" , "-40" , "75" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "131.62" ,  ,  , "TangoBlack" ,
 "TR-53" ,  ,  ,  ,  ,  , "40" , "-40" , "125" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.23" ,  ,  , "TangoBlack" ,
 "TR-53" ,  ,  ,  ,  ,  , "40" , "-40" , "125" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.42" ,  ,  , "TangoBlack" ,
 "TR-62" ,  ,  ,  ,  ,  , "40" , "-40" , "75" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.81" ,  ,  , "TangoBlack" ,
 "TR-44" ,  ,  ,  ,  ,  , "40" , "-40" , "50" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "133.21" ,  ,  , "TangoBlack" ,
 "TR-71" ,  ,  ,  ,  ,  , "40" , "-40" , "200" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "88.39" ,  ,  , "TangoBlack" ,
 "TR-72" ,  ,  ,  ,  ,  , "50" , "-50" , "200" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "114.53" ,  ,  , "TangoBlack" ,
 "TR-36" ,  ,  ,  ,  ,  , "50" , "-50" , "100" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "130.83" ,  ,  , "TangoBlack" ,
 "TR-63" ,  ,  ,  ,  ,  , "50" , "-50" , "75" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.43" ,  ,  , "TangoBlack" ,
 "TR-45" ,  ,  ,  ,  ,  , "50" , "-50" , "50" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.61" ,  ,  , "TangoBlack" ,
 "TR-36" ,  ,  ,  ,  ,  , "50" , "-50" , "100" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.81" ,  ,  , "TangoBlack" ,
 "TR-54" ,  ,  ,  ,  ,  , "50" , "-50" , "125" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.81" ,  ,  , "TangoBlack" ,
 "TR-63" ,  ,  ,  ,  ,  , "50" , "-50" , "75" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "133.02" ,  ,  , "TangoBlack" ,
 "TR-54" ,  ,  ,  ,  ,  , "50" , "-50" , "125" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "133.21" ,  ,  , "TangoBlack" ,
 "TR-72" ,  ,  ,  ,  ,  , "50" , "-50" , "200" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "91.39" ,  ,  , "TangoBlack" ,
 "TR-45" ,  ,  ,  ,  ,  , "50" , "-50" , "50" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "94.52" ,  ,  , "TangoBlack" ,
 "TR-37" ,  ,  ,  ,  ,  , "60" , "-60" , "100" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "112.55" ,  ,  , "TangoBlack" ,
 "TR-55" ,  ,  ,  ,  ,  , "60" , "-60" , "125" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "114.97" ,  ,  , "TangoBlack" ,
 "TR-46" ,  ,  ,  ,  ,  , "60" , "-60" , "50" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "130.83" ,  ,  , "TangoBlack" ,
 "TR-37" ,  ,  ,  ,  ,  , "60" , "-60" , "100" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "131.62" ,  ,  , "TangoBlack" ,
 "TR-55" ,  ,  ,  ,  ,  , "60" , "-60" , "125" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.23" ,  ,  , "TangoBlack" ,
 "TR-73" ,  ,  ,  ,  ,  , "60" , "-60" , "200" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.31" ,  ,  , "TangoBlack" ,
 "TR-73" ,  ,  ,  ,  ,  , "60" , "-60" , "200" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "89.89" ,  ,  , "TangoBlack" ,
 "TR-74" ,  ,  ,  ,  ,  , "70" , "-70" , "200" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "101.87" ,  ,  , "TangoBlack" ,
 "TR-56" ,  ,  ,  ,  ,  , "70" , "-70" , "125" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "113.35" ,  ,  , "TangoBlack" ,
 "TR-56" ,  ,  ,  ,  ,  , "70" , "-70" , "125" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "114.18" ,  ,  , "TangoBlack" ,
 "TR-74" ,  ,  ,  ,  ,  , "70" , "-70" , "200" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "128.68" ,  ,  , "TangoBlack" ,
 "TR-75" ,  ,  ,  ,  ,  , "80" , "-80" , "200" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "100.38" ,  ,  , "TangoBlack" ,
 "TR-57" ,  ,  ,  ,  ,  , "80" , "-80" , "125" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "112.99" ,  ,  , "TangoBlack" ,
 "TR-75" ,  ,  ,  ,  ,  , "80" , "-80" , "200" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "125.84" ,  ,  , "TangoBlack" ,
 "TR-76" ,  ,  ,  ,  ,  , "90" , "-90" , "200" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "128.62" ,  ,  , "TangoBlack" ,
 "TR-76" ,  ,  ,  ,  ,  , "90" , "-90" , "200" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "141.67" ,  ,  , "TangoBlack" ,
 "TR-25" , "2" , "10" , "4" , "10" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-25" , "2" , "10" , "4" , "10" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-26" , "2" , "10" , "4" , "10" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-26" , "2" , "10" , "4" , "10" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-27" , "2" , "10" , "4" , "10" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-8" , "2" , "20" , "4" , "20" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-8" , "2" , "20" , "4" , "20" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-7" , "2" , "20" , "4" , "20" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-9" , "2" , "40" , "4" , "40" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-9" , "2" , "40" , "4" , "40" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-17" , "2" , "80" , "4" , "80" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-17" , "2" , "80" , "4" , "80" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "TangoBlack" ,
 "TR-11" , "2" , "40" , "4" , "40" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "112.69" ,  ,  , "TangoBlack" ,
 "TR-1" , "2" , "20" , "4" , "20" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "112.99" ,  ,  , "TangoBlack" ,
 "TR-20" , "2" , "80" , "4" , "80" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "114.18" ,  ,  , "TangoBlack" ,
 "TR-7" , "2" , "20" , "4" , "20" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "125.56" ,  ,  , "TangoBlack" ,
 "TR-12" , "2" , "40" , "4" , "40" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "125.56" ,  ,  , "TangoBlack" ,
 "TR-13" , "2" , "40" , "4" , "40" , "2" , "60" , "-60" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "125.56" ,  ,  , "TangoBlack" ,
 "TR-19" , "2" , "80" , "4" , "80" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "125.56" ,  ,  , "TangoBlack" ,
 "TR-20" , "2" , "80" , "4" , "80" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "127.98" ,  ,  , "TangoBlack" ,
 "TR-30" , "2" , "10" , "4" , "10" , "2" , "70" , "-70" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "128.09" ,  ,  , "TangoBlack" ,
 "TR-28" , "2" , "10" , "4" , "10" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "129.07" ,  ,  , "TangoBlack" ,
 "TR-32" , "2" , "10" , "4" , "10" , "2" , "90" , "-90" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "129.86" ,  ,  , "TangoBlack" ,
 "TR-32" , "2" , "10" , "4" , "10" , "2" , "90" , "-90" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "130.24" ,  ,  , "TangoBlack" ,
 "TR-30" , "2" , "10" , "4" , "10" , "2" , "70" , "-70" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "131.42" ,  ,  , "TangoBlack" ,
 "TR-29" , "2" , "10" , "4" , "10" , "2" , "60" , "-60" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "false" , "true" , "false" , "false" ,  ,  , "132.02" ,  ,  , "TangoBlack" ,
